text,price_score,trust_score,urgency_score
Ad copy 0 with scores P:0.99 T:0.20 U:0.26,0.6083207871273435,0.4996737159896293,0.36846625302445435
Ad copy 1 with scores P:0.74 T:0.55 U:0.85,0.677369970381584,0.6193914247113188,0.576515117118336
Ad copy 2 with scores P:0.04 T:0.91 U:0.79,0.6784184816860608,0.34702612459736115,0.874726287658767
Ad copy 3 with scores P:0.27 T:0.08 U:0.70,0.34910814747916885,0.5474582378469567,0.1369168065426478
Ad copy 4 with scores P:0.75 T:0.98 U:0.48,0.2674213585841041,0.5573801606062065,0.6920858739678657
Ad copy 5 with scores P:0.90 T:0.14 U:0.87,0.6199200269290879,0.7390693460010297,0.7596696334220551
Ad copy 6 with scores P:0.67 T:0.07 U:0.34,0.20032600520311236,0.5825372512302732,0.8349320402958383
Ad copy 7 with scores P:0.62 T:0.59 U:0.57,0.6265134227344025,0.4520493738863244,0.23702047536690368
Ad copy 8 with scores P:0.02 T:0.63 U:0.71,0.2719557057302048,0.3426661140279801,0.40237958380411853
Ad copy 9 with scores P:0.06 T:1.00 U:0.76,0.8431660032629796,0.3714547822085016,0.6881268726373764
Ad copy 10 with scores P:0.41 T:0.81 U:0.38,0.442866405268146,0.16435630639541846,0.35174851078194536
Ad copy 11 with scores P:0.52 T:0.68 U:0.27,0.7329193867019229,0.10835317442249225,0.4243629826873473
Ad copy 12 with scores P:0.98 T:0.28 U:0.92,0.48952091182406243,0.5067766863071318,0.34961779540050486
Ad copy 13 with scores P:0.60 T:0.77 U:0.74,0.23657743468166129,0.7367410512213434,0.4377878933771008
Ad copy 14 with scores P:0.48 T:0.03 U:0.33,0.15880411500700353,0.21401987728725358,0.46433150987233407
Ad copy 15 with scores P:0.37 T:0.83 U:0.51,0.3953912648600769,0.5721203441983188,0.2560186838828311
Ad copy 16 with scores P:0.51 T:0.82 U:0.35,0.16868162737797868,0.8641254440028248,0.3103285488455625
Ad copy 17 with scores P:0.71 T:0.10 U:0.09,0.6124716450982808,0.3826612341552683,0.6825220945181428
Ad copy 18 with scores P:0.66 T:0.41 U:0.49,0.6294419725593402,0.20226483543175366,0.42959292526877724
Ad copy 19 with scores P:0.31 T:0.94 U:0.64,0.7813938384975996,0.2379845330091298,0.18043894106387173
Ad copy 20 with scores P:0.94 T:0.13 U:0.51,0.39059086199424464,0.28846105088679896,0.5691933810171655
Ad copy 21 with scores P:0.86 T:0.44 U:0.84,0.7387566447701776,0.8925270622972827,0.7529534856653387
Ad copy 22 with scores P:0.36 T:0.49 U:0.04,0.2765298924436208,0.46077987998969827,0.7254714397241268
Ad copy 23 with scores P:0.17 T:0.22 U:0.06,0.4751592236953176,0.4613161197398463,0.38746806436751036
Ad copy 24 with scores P:0.86 T:0.08 U:0.82,0.160686529477725,0.15480755281582237,0.5827776097894709
Ad copy 25 with scores P:0.42 T:0.85 U:0.43,0.48097782485892515,0.6850690080523831,0.43893968352440926
Ad copy 26 with scores P:0.02 T:0.05 U:0.21,0.17791972959379,0.8915747605733072,0.31267377210088365
Ad copy 27 with scores P:0.25 T:0.26 U:0.58,0.4328853643481446,0.7098183977741604,0.8115745899603753
Ad copy 28 with scores P:0.24 T:0.07 U:0.94,0.42403798679096505,0.7690160026646513,0.7775632345832998
Ad copy 29 with scores P:0.46 T:0.15 U:0.45,0.8320517306647344,0.16673470919451178,0.8978155010176029
Ad copy 30 with scores P:0.36 T:0.91 U:0.95,0.5536331166841352,0.6389758983713584,0.7630249367456149
Ad copy 31 with scores P:0.89 T:0.02 U:0.63,0.5846548576210523,0.411056876260005,0.4518242121645576
Ad copy 32 with scores P:0.36 T:1.00 U:0.91,0.11706786123121136,0.7990325434472395,0.5885504579541369
Ad copy 33 with scores P:0.45 T:0.73 U:0.83,0.6292176971927463,0.13335209029286102,0.6716636532252334
Ad copy 34 with scores P:0.94 T:0.82 U:0.57,0.8035811726762203,0.2739877836980775,0.8009869924190308
Ad copy 35 with scores P:0.95 T:0.78 U:0.97,0.632408881251399,0.5162747601467073,0.13028030569933746
Ad copy 36 with scores P:0.52 T:0.43 U:0.32,0.12859257998307153,0.7343960772963454,0.851482051055961
Ad copy 37 with scores P:0.34 T:0.50 U:0.10,0.22822050417612758,0.8695932484313775,0.30042629003022975
Ad copy 38 with scores P:0.37 T:0.04 U:0.07,0.1506866317453043,0.5711261597929486,0.42406300009489717
Ad copy 39 with scores P:0.02 T:0.12 U:0.03,0.8396341162977697,0.4887889842189588,0.6608938760644991
Ad copy 40 with scores P:0.50 T:0.53 U:0.43,0.20672174469272458,0.5467912646590273,0.10180563801498153
Ad copy 41 with scores P:0.09 T:0.70 U:0.31,0.543602998547828,0.4046486262356812,0.8761677392013273
Ad copy 42 with scores P:0.82 T:0.03 U:0.03,0.15460104783505618,0.6218451153532237,0.1993439920009256
Ad copy 43 with scores P:0.69 T:0.97 U:0.87,0.49706939523056703,0.8932808006959526,0.18485580882729416
Ad copy 44 with scores P:0.91 T:0.81 U:0.47,0.7423513883359992,0.8760208979893792,0.8007264093101721
Ad copy 45 with scores P:0.41 T:0.99 U:0.93,0.4939304589525798,0.8499098145403899,0.38824982973382427
Ad copy 46 with scores P:0.98 T:0.92 U:0.89,0.5799498213581493,0.7641121553252528,0.2307258741613598
Ad copy 47 with scores P:0.80 T:0.19 U:0.32,0.8292797741686782,0.6626868169523579,0.8130927543656417
Ad copy 48 with scores P:0.41 T:0.59 U:0.09,0.3535587078697292,0.14205585909265128,0.7567871478405411
Ad copy 49 with scores P:0.93 T:0.96 U:0.57,0.6471448367461472,0.548927074072165,0.6619960354036759
Ad copy 50 with scores P:0.24 T:0.38 U:0.33,0.16203121507903592,0.13827088647232416,0.8936015449415403
Ad copy 51 with scores P:0.80 T:0.41 U:0.37,0.39298331535750575,0.6026813665668248,0.49377331212599807
Ad copy 52 with scores P:0.88 T:0.32 U:0.60,0.23856331835378353,0.7096656514944985,0.8444678871351557
Ad copy 53 with scores P:0.04 T:0.60 U:0.37,0.779103990027575,0.36966031121905063,0.5108222896438431
Ad copy 54 with scores P:0.18 T:0.66 U:0.40,0.29604068599194977,0.7577574644173106,0.874219090239897
Ad copy 55 with scores P:0.15 T:0.53 U:0.32,0.14734799891648287,0.858071930653392,0.27279352675922885
Ad copy 56 with scores P:0.33 T:0.03 U:0.84,0.5794512743706445,0.8473606784146605,0.1808690085494843
Ad copy 57 with scores P:0.07 T:0.63 U:0.12,0.10869464985398745,0.8480814206114416,0.7878944336951947
Ad copy 58 with scores P:0.99 T:0.23 U:0.83,0.708394433901842,0.2327722555269939,0.1317953219072658
Ad copy 59 with scores P:0.82 T:0.51 U:0.03,0.4848396769845741,0.35642424865554667,0.4370930590150697
Ad copy 60 with scores P:0.09 T:0.47 U:0.01,0.3016323247263036,0.5498486642687314,0.8598694413804194
Ad copy 61 with scores P:0.77 T:0.02 U:0.07,0.5385896321339926,0.7944698327786927,0.5333937529716525
Ad copy 62 with scores P:0.69 T:0.32 U:0.33,0.8451040047008272,0.5999360966414528,0.8771178717307742
Ad copy 63 with scores P:0.30 T:0.76 U:0.45,0.7127189877095845,0.5040985835748492,0.34629839269536955
Ad copy 64 with scores P:0.01 T:0.12 U:0.08,0.7083876249960005,0.6182563227161786,0.46842583150047934
Ad copy 65 with scores P:0.88 T:0.96 U:0.32,0.8614527915860952,0.7871448454001376,0.3057549910600448
Ad copy 66 with scores P:0.00 T:0.37 U:0.23,0.7638793605381248,0.15246149976543225,0.5051954324051224
Ad copy 67 with scores P:0.38 T:0.38 U:0.07,0.23053818342010626,0.15995276406542633,0.5569275972965748
Ad copy 68 with scores P:0.63 T:0.77 U:0.41,0.4100812906576431,0.10492851223932265,0.10852666834480962
Ad copy 69 with scores P:0.43 T:0.53 U:0.13,0.6703417525302461,0.20436418744487828,0.368866491872602
Ad copy 70 with scores P:0.78 T:0.12 U:0.71,0.49976453539950405,0.46643796481320754,0.2443396212701422
Ad copy 71 with scores P:0.99 T:0.38 U:0.65,0.8178747299362618,0.20334336580767085,0.4366131054596559
Ad copy 72 with scores P:0.66 T:0.90 U:0.77,0.21084154892627593,0.8913647903497984,0.6353058192919347
Ad copy 73 with scores P:0.60 T:0.31 U:0.75,0.3563747353694712,0.7747704208291236,0.7724678560861796
Ad copy 74 with scores P:0.41 T:0.08 U:0.31,0.4316422739151178,0.7272861536767276,0.39940531211386265
Ad copy 75 with scores P:0.43 T:0.15 U:0.30,0.7488725198661792,0.31040841359490023,0.13551048399714985
Ad copy 76 with scores P:0.70 T:0.02 U:0.65,0.5753844784062127,0.17849549556444855,0.6697047381004289
Ad copy 77 with scores P:0.99 T:0.72 U:0.36,0.23681027251915276,0.28915536955720755,0.8801652819154003
Ad copy 78 with scores P:0.53 T:0.94 U:0.64,0.8823682642629892,0.5573470656487713,0.7542572085612566
Ad copy 79 with scores P:0.68 T:0.94 U:0.74,0.44862524779753865,0.3428549275503002,0.5563138446299958
Ad copy 80 with scores P:0.96 T:0.68 U:0.76,0.6254585129960815,0.8525447871536816,0.8290613461253543
Ad copy 81 with scores P:0.41 T:0.53 U:0.34,0.7665002249927803,0.4776277114564398,0.5663395096184899
Ad copy 82 with scores P:0.54 T:0.64 U:0.55,0.3140657348108057,0.5084880398811172,0.784820633102778
Ad copy 83 with scores P:0.32 T:0.72 U:0.50,0.1729230615520111,0.4004117001072627,0.19716911147421873
Ad copy 84 with scores P:0.67 T:0.21 U:0.40,0.19927240860919096,0.2988031182557691,0.7304979554735834
Ad copy 85 with scores P:0.61 T:0.44 U:0.68,0.843183521250245,0.1682349838161458,0.7697089164229423
Ad copy 86 with scores P:0.15 T:0.00 U:0.19,0.19535550278451722,0.5939202585256957,0.6301684766542947
Ad copy 87 with scores P:0.82 T:0.11 U:0.98,0.2392450255951525,0.13845407878689048,0.512170274218811
Ad copy 88 with scores P:0.89 T:0.71 U:0.68,0.3655924764276689,0.31175065111262623,0.5629178108843336
Ad copy 89 with scores P:0.43 T:0.27 U:0.17,0.10116129610072716,0.589144685072049,0.27356628635249935
Ad copy 90 with scores P:0.74 T:0.84 U:0.51,0.11720625791337175,0.6757591699499194,0.4897256819667364
Ad copy 91 with scores P:0.57 T:0.90 U:0.33,0.8972887915463327,0.636194265314643,0.10091368413826639
Ad copy 92 with scores P:0.91 T:0.49 U:0.72,0.5861615443241747,0.17589967172120868,0.4768030709411549
Ad copy 93 with scores P:0.00 T:0.57 U:0.28,0.5445399451082826,0.8153851458466165,0.4477498940653699
Ad copy 94 with scores P:0.43 T:0.94 U:0.75,0.8124196120254864,0.34948651637406797,0.8086950947480246
Ad copy 95 with scores P:0.23 T:0.97 U:0.52,0.3047555654210042,0.7345103484709662,0.21865125128419535
Ad copy 96 with scores P:0.54 T:0.54 U:0.10,0.3920829290765482,0.5346401132560189,0.22410844271829752
Ad copy 97 with scores P:0.99 T:0.89 U:0.18,0.2146135703078402,0.5090910693133176,0.8021978276767249
Ad copy 98 with scores P:0.45 T:0.25 U:0.58,0.7778376991397283,0.20659849772294658,0.2177405044467772
Ad copy 99 with scores P:0.18 T:0.63 U:0.10,0.16819054042477583,0.840065248917447,0.7189723887099334
Ad copy 100 with scores P:0.43 T:0.92 U:0.30,0.8633200013939687,0.43832879452008555,0.23810825909562017
Ad copy 101 with scores P:0.47 T:0.03 U:0.59,0.22414722518013513,0.2189163403234675,0.7835459935660917
Ad copy 102 with scores P:0.95 T:0.15 U:0.20,0.652738973033941,0.7588763268800449,0.7051083221803053
Ad copy 103 with scores P:0.52 T:0.05 U:0.99,0.8394195299518775,0.20558908458348057,0.3538204786207636
Ad copy 104 with scores P:0.48 T:0.59 U:0.35,0.8419715423639617,0.4306665359547506,0.6042756403349308
Ad copy 105 with scores P:0.02 T:0.36 U:0.01,0.8721027119188461,0.8345150539628167,0.32065131256797963
Ad copy 106 with scores P:0.91 T:0.72 U:0.49,0.10000062484344358,0.3152212825841568,0.2528330947797459
Ad copy 107 with scores P:0.27 T:0.45 U:0.20,0.48984094578767745,0.5625014551805917,0.6141167480513395
Ad copy 108 with scores P:0.96 T:0.68 U:0.77,0.7365690654487468,0.43991875939207936,0.5179978523503567
Ad copy 109 with scores P:0.32 T:0.03 U:0.58,0.3402133636871756,0.7230738958090354,0.1328736804867875
Ad copy 110 with scores P:0.30 T:0.26 U:0.90,0.8173447820487327,0.867597490925757,0.39439373031447333
Ad copy 111 with scores P:0.54 T:0.84 U:0.34,0.7443360663864477,0.42727134781483556,0.3433123865753961
Ad copy 112 with scores P:0.67 T:0.51 U:0.06,0.2566797829812625,0.13530368697590128,0.8854911364432432
Ad copy 113 with scores P:0.65 T:0.58 U:0.02,0.8169099413202953,0.48306628755020375,0.217569276727611
Ad copy 114 with scores P:0.02 T:0.52 U:0.56,0.5896287454697346,0.31013615777959813,0.5311966498254913
Ad copy 115 with scores P:0.73 T:0.55 U:0.63,0.6717898611797514,0.8454878659582817,0.3338696380516506
Ad copy 116 with scores P:0.12 T:0.31 U:0.63,0.7490328988731283,0.3549475861720395,0.3359517065523807
Ad copy 117 with scores P:0.49 T:0.58 U:0.09,0.3245247943254144,0.6541420530069579,0.4834904800519054
Ad copy 118 with scores P:0.87 T:0.55 U:0.47,0.24285544547447638,0.8586109951485427,0.6135557903181359
Ad copy 119 with scores P:0.06 T:0.35 U:0.42,0.508789067377104,0.5509008039429805,0.6333137556140043
Ad copy 120 with scores P:0.89 T:0.87 U:0.15,0.7178792116849938,0.32073044222756397,0.35716408607956485
Ad copy 121 with scores P:0.38 T:0.46 U:0.15,0.559248338325742,0.8415155656459328,0.6804539040928905
Ad copy 122 with scores P:0.56 T:0.80 U:0.10,0.753382976271021,0.5370778489131698,0.8140566715315237
Ad copy 123 with scores P:0.70 T:0.67 U:0.86,0.2872983064993382,0.15120861068779723,0.4898547386448754
Ad copy 124 with scores P:0.07 T:0.45 U:0.60,0.20669078869907268,0.3029324702055687,0.2586047432044034
Ad copy 125 with scores P:0.01 T:0.85 U:0.72,0.8750325155306745,0.2297149864553613,0.5209941234192859
Ad copy 126 with scores P:0.70 T:0.92 U:0.99,0.35789059930690736,0.1339345010365932,0.8747377541767222
Ad copy 127 with scores P:0.48 T:0.26 U:0.18,0.3735203459186134,0.8879215167906254,0.45226950006553246
Ad copy 128 with scores P:0.63 T:0.18 U:0.51,0.4162967512101665,0.7685851744245443,0.2344310845302575
Ad copy 129 with scores P:0.31 T:0.19 U:0.56,0.10739928020641837,0.25998745740872475,0.6409231094223828
Ad copy 130 with scores P:0.40 T:0.92 U:0.42,0.4905637251551379,0.19779162948984075,0.4078679476470084
Ad copy 131 with scores P:0.20 T:0.15 U:0.92,0.8660045841454816,0.8493532252864899,0.4110644987437223
Ad copy 132 with scores P:0.77 T:0.95 U:0.36,0.7057034624098241,0.3952906708027689,0.6274038302564378
Ad copy 133 with scores P:0.64 T:0.64 U:0.39,0.3058396173216813,0.300309366707452,0.3251437579035307
Ad copy 134 with scores P:0.89 T:0.93 U:0.94,0.7029679888010386,0.8144799149215927,0.8352400081701137
Ad copy 135 with scores P:0.46 T:0.74 U:0.25,0.7316999757050824,0.8906383160455683,0.22102948075508355
Ad copy 136 with scores P:0.10 T:0.83 U:0.05,0.360147981287135,0.44714172721171397,0.21504680690096062
Ad copy 137 with scores P:0.99 T:0.92 U:0.63,0.26158588770600444,0.5806308590687979,0.12678497873421027
Ad copy 138 with scores P:0.47 T:0.63 U:0.30,0.7373284031231829,0.4394688740403684,0.24399112104985443
Ad copy 139 with scores P:0.00 T:0.64 U:0.46,0.4022361848177659,0.34930898463157317,0.3431145447086892
Ad copy 140 with scores P:0.18 T:0.56 U:0.96,0.23977964696422954,0.3372956664120399,0.8545680581626548
Ad copy 141 with scores P:0.30 T:0.29 U:0.55,0.39161703022353744,0.40184120167635473,0.6887811143118306
Ad copy 142 with scores P:0.60 T:0.03 U:0.94,0.8488399534119627,0.12699221642941627,0.8183594601258166
Ad copy 143 with scores P:0.49 T:0.79 U:0.66,0.4890568685616864,0.2745466188174467,0.656195999007824
Ad copy 144 with scores P:0.87 T:0.01 U:0.19,0.25264919203044134,0.742460016363157,0.2826867928590884
Ad copy 145 with scores P:0.41 T:0.24 U:0.67,0.8860150178261583,0.6215720262165851,0.42796522403334347
Ad copy 146 with scores P:0.26 T:0.73 U:0.42,0.19585501268026395,0.38979643601167047,0.41311650675859024
Ad copy 147 with scores P:0.81 T:0.65 U:0.14,0.8309864221165809,0.22058481165661814,0.6942734664959134
Ad copy 148 with scores P:0.72 T:0.42 U:0.79,0.29436987926464375,0.7738026891887754,0.13990171941610027
Ad copy 149 with scores P:0.89 T:0.86 U:0.10,0.28610502744061994,0.3253582790643222,0.38095622020519293
Ad copy 150 with scores P:0.26 T:0.15 U:0.39,0.5333486655403978,0.8865392652426253,0.8226207223331797
Ad copy 151 with scores P:0.26 T:0.29 U:0.39,0.30345097195801485,0.43962493701341054,0.5685374156594153
Ad copy 152 with scores P:0.23 T:0.08 U:0.90,0.16506036023528747,0.3703997863045835,0.2913019109648365
Ad copy 153 with scores P:0.48 T:0.20 U:0.34,0.3334985219465999,0.34191756622318603,0.7028878053582125
Ad copy 154 with scores P:0.64 T:0.50 U:0.97,0.5253070186587476,0.38037820241973763,0.1723842201489023
Ad copy 155 with scores P:0.18 T:0.67 U:0.62,0.8878727685580715,0.7250667296842463,0.6045058908910368
Ad copy 156 with scores P:0.27 T:0.37 U:0.22,0.3809428934838619,0.4198526244155526,0.6624077715071149
Ad copy 157 with scores P:0.77 T:0.54 U:0.99,0.24388414612936568,0.3040940717705154,0.29212025830042143
Ad copy 158 with scores P:0.91 T:0.48 U:0.66,0.5456064967329869,0.6916249490616111,0.5011190833239987
Ad copy 159 with scores P:0.82 T:0.24 U:0.93,0.8271156700069678,0.40637609231239835,0.39165123880341157
Ad copy 160 with scores P:0.43 T:0.02 U:0.25,0.8990160428342622,0.42642965344795924,0.8923168925243354
Ad copy 161 with scores P:0.62 T:0.33 U:0.87,0.2419665333255172,0.6776936087930903,0.45092360573108115
Ad copy 162 with scores P:0.43 T:0.61 U:0.55,0.7425845857325211,0.5690404384419324,0.28874502632649196
Ad copy 163 with scores P:0.88 T:0.60 U:0.52,0.11775672743103201,0.7796382263486067,0.8209354001374428
Ad copy 164 with scores P:0.73 T:0.11 U:0.79,0.140549434034378,0.7706487668388347,0.35644778103650077
Ad copy 165 with scores P:0.64 T:0.92 U:0.42,0.187343469685469,0.36171760990026236,0.19981160513960428
Ad copy 166 with scores P:0.20 T:0.37 U:0.50,0.8430397104112662,0.23091637599028125,0.6808288804940227
Ad copy 167 with scores P:0.72 T:0.26 U:0.84,0.11375518270119063,0.26986950635522333,0.6409869390018544
Ad copy 168 with scores P:0.54 T:0.85 U:0.05,0.5683825207921855,0.3322826036387123,0.6479901598688961
Ad copy 169 with scores P:0.12 T:0.22 U:0.77,0.7818998291721497,0.819874838591495,0.496897189164092
Ad copy 170 with scores P:0.42 T:0.81 U:0.70,0.4785443253388636,0.5022994866397257,0.2527020499362612
Ad copy 171 with scores P:0.04 T:0.07 U:0.79,0.4352899850543679,0.1631004589151659,0.7176273904769127
Ad copy 172 with scores P:0.15 T:0.40 U:0.58,0.29071284690023036,0.24451142920660543,0.45180818358157826
Ad copy 173 with scores P:0.49 T:0.96 U:0.63,0.12060134542432249,0.29842892720233716,0.14339832491685325
Ad copy 174 with scores P:0.26 T:0.89 U:0.46,0.8725780870760297,0.7071202062217288,0.5136305198844621
Ad copy 175 with scores P:0.89 T:0.33 U:0.99,0.13873860668660953,0.550826674864501,0.10393431913953606
Ad copy 176 with scores P:0.70 T:0.65 U:0.76,0.5919966112802967,0.12192692403167325,0.2224174080942361
Ad copy 177 with scores P:0.27 T:0.57 U:0.07,0.19256443568265863,0.5890779359523578,0.13569313468741317
Ad copy 178 with scores P:0.85 T:0.42 U:0.37,0.7120857622324059,0.7808453076967318,0.8311781908693042
Ad copy 179 with scores P:0.13 T:1.00 U:0.40,0.6045915950056574,0.8631834935144945,0.8254746046228015
Ad copy 180 with scores P:0.89 T:0.36 U:0.95,0.13721168534231767,0.6393085240862597,0.6293489318227403
Ad copy 181 with scores P:0.69 T:0.05 U:0.23,0.47750940423936516,0.8451130145058271,0.499705592726866
Ad copy 182 with scores P:1.00 T:0.45 U:0.33,0.7121285094548363,0.6480909238552123,0.18344226482749504
Ad copy 183 with scores P:0.55 T:0.58 U:0.99,0.5591998242836381,0.5492898813842552,0.5480918160272731
Ad copy 184 with scores P:0.30 T:0.47 U:0.94,0.5727723930685419,0.5446821626240864,0.5414258391004089
Ad copy 185 with scores P:0.87 T:0.08 U:0.40,0.61464893292845,0.2064691170571007,0.7266206691584561
Ad copy 186 with scores P:0.39 T:0.37 U:0.49,0.8838148843637023,0.5438277726573816,0.4982726573960494
Ad copy 187 with scores P:0.57 T:0.51 U:0.11,0.21349881628096146,0.3354456278423985,0.48973834088946777
